account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC018727,Traugott Schweitzer,18727,Privatkunde,Energy,BeethovenRing 23,Dortmund,West,44904,Partner,495327,1,2020-01-28
ACC018728,Filippo Zorbach,18728,Privatkunde,Energy,MarktRing 53,Hamburg,North,20483,Partner,450225,1,2021-09-13
ACC018729,Frau Herlinde Huhn B.Eng.,18729,Privatkunde,Energy,HauptAllee 106,Bremen,North,28888,Kunde,420500,1,2021-06-23
ACC018730,Sandy Jungfer,18730,Privatkunde,Energy,BergStraße 46,Berlin,East,10779,Interessent,428441,1,2020-07-30
ACC018731,Nada Jähn,18731,Privatkunde,Energy,SeePlatz 58,Hamburg,North,20158,Kunde,40694,1,2021-01-29
ACC018732,Ing. Irmtrud Misicher,18732,Privatkunde,Energy,RathausAllee 27,Karlsruhe,South,76790,Interessent,485793,1,2020-11-11
ACC018733,Ewald Stroh,18733,Privatkunde,Energy,BahnhofRing 50,München,South,80250,Interessent,335286,1,2023-01-25
ACC018734,Beata Kaul B.A.,18734,Kleingewerbe,Energy,BergGasse 25,Berlin,East,10280,Partner,1229571,25,2023-03-04
ACC018735,Charlotte Mohaupt,18735,Privatkunde,Energy,MozartStraße 60,München,South,80736,Partner,322870,1,2020-04-15
ACC018736,Manuel Gertz MBA.,18736,Privatkunde,Energy,BeethovenGasse 103,Regensburg,South,93238,Kunde,96450,1,2020-05-26
ACC018737,Claus Zänker B.A.,18737,Kleingewerbe,Energy,SchillerStraße 145,Augsburg,South,86194,Interessent,4013681,10,2023-09-23
ACC018738,Oxana Kostolzin MBA.,18738,Privatkunde,Energy,SchulStraße 41,Münster,West,48199,Interessent,170845,1,2020-01-29
ACC018739,Elke Wernecke,18739,Privatkunde,Energy,SternStraße 12,Berlin,East,10705,Interessent,183277,1,2023-03-24
ACC018740,Birgit Ortmann,18740,Privatkunde,Energy,TalAllee 13,Hannover,North,30776,Kunde,418832,1,2023-10-16
ACC018741,Pamela Scheibe,18741,Privatkunde,Energy,BlumenWeg 119,Berlin,East,10931,Partner,294968,1,2023-07-02
ACC018742,Hiltrud Stroh,18742,Privatkunde,Energy,RathausStraße 128,Duisburg,West,47597,Partner,409199,1,2020-09-29
ACC018743,Karz Schottin GbR,18743,Kleingewerbe,Energy,MozartRing 18,Leipzig,East,04360,Interessent,2211201,50,2020-09-07
ACC018744,Dominik Vollbrecht,18744,Privatkunde,Energy,WaldAllee 142,Berlin,East,10300,Partner,226188,1,2020-07-18
ACC018745,Osman Baum,18745,Privatkunde,Energy,TalGasse 115,Hamburg,North,20260,Partner,355159,1,2022-12-27
ACC018746,Seifert AG,18746,Kleingewerbe,Energy,MarktRing 43,Bochum,West,44195,Interessent,1376406,50,2021-03-22
ACC018747,Edelgard Kraus,18747,Privatkunde,Energy,WiesenWeg 74,Kiel,North,24891,Interessent,24303,1,2020-04-09
ACC018748,Ing. Nuran Rose,18748,Privatkunde,Energy,RathausWeg 47,Hamburg,North,20970,Kunde,162667,1,2021-01-02
ACC018749,Gloria Gutknecht,18749,Privatkunde,Energy,BeethovenStraße 56,Dortmund,West,44263,Interessent,285335,1,2022-02-25
ACC018750,Dr. Cetin Hering,18750,Privatkunde,Energy,WaldAllee 92,Berlin,East,10852,Interessent,427236,1,2022-09-04
ACC018751,Zobel Kade Stiftung & Co. KGaA,18751,Gewerbekunde,Energy,GoethePlatz 105,Berlin,East,10601,Interessent,353751,50,2023-08-13
ACC018752,Dr. Hannes Kraushaar MBA.,18752,Privatkunde,Energy,BrunnenAllee 109,München,South,80387,Kunde,275427,1,2021-07-25
ACC018753,Dr. Reimar Wesack,18753,Privatkunde,Energy,SchulPlatz 93,Berlin,East,10716,Kunde,475447,1,2021-11-21
ACC018754,Ing. Pascale Nette,18754,Privatkunde,Energy,SchulPlatz 104,Halle,East,06715,Kunde,153892,1,2020-10-03
ACC018755,Felizitas Schleich,18755,Privatkunde,Energy,GoetheWeg 14,Essen,West,45250,Kunde,40464,1,2021-02-21
ACC018756,Mehmet Adolph-Zirme,18756,Privatkunde,Energy,RosenRing 2,Hamburg,North,20114,Kunde,491863,1,2023-10-22
ACC018757,Univ.Prof. Leonid Rogge B.Sc.,18757,Privatkunde,Energy,TalGasse 45,Bremen,North,28607,Interessent,294320,1,2020-02-03
ACC018758,Eckhart Heintze,18758,Privatkunde,Energy,GoetheWeg 19,Dortmund,West,44837,Partner,406541,1,2021-08-04
ACC018759,Mandy Kruschwitz B.Sc.,18759,Privatkunde,Energy,RathausAllee 138,Kiel,North,24574,Kunde,448560,1,2023-01-29
ACC018760,Tomasz Kobelt,18760,Privatkunde,Energy,HeideWeg 102,Dortmund,West,44202,Kunde,319487,1,2023-09-16
ACC018761,Jane Anders B.Sc.,18761,Privatkunde,Energy,BlumenWeg 62,Münster,West,48769,Partner,55309,1,2022-05-08
ACC018762,Susan Cichorius,18762,Privatkunde,Energy,HeideGasse 106,Düsseldorf,West,40205,Partner,217566,1,2022-05-09
ACC018763,Vincenzo Budig,18763,Privatkunde,Energy,HeideRing 19,Regensburg,South,93132,Kunde,360339,1,2021-03-14
ACC018764,Nelly Wirth,18764,Privatkunde,Energy,BergAllee 73,Dortmund,West,44825,Partner,105614,1,2020-09-20
ACC018765,Marc Kramer,18765,Privatkunde,Energy,BrunnenAllee 95,Dortmund,West,44766,Partner,95142,1,2023-01-20
ACC018766,Ehrenfried Bohnbach-Klapp,18766,Privatkunde,Energy,TalWeg 55,München,South,80387,Partner,308361,1,2022-05-10
ACC018767,Prof. Franz-Xaver Fritsch B.Sc.,18767,Privatkunde,Energy,BirkenAllee 69,Essen,West,45490,Interessent,345541,1,2020-01-23
ACC018768,Hans Jörg Ritter,18768,Privatkunde,Energy,WaldAllee 66,Karlsruhe,South,76237,Kunde,193112,1,2020-01-10
ACC018769,Ullmann Lachmann GmbH,18769,Kleingewerbe,Energy,BergRing 104,Hamburg,North,20781,Partner,2305491,25,2020-11-25
ACC018770,Kevin Wulf,18770,Privatkunde,Energy,TannenRing 111,Chemnitz,East,09255,Interessent,16593,1,2022-12-12
ACC018771,Hans-Heinrich Gutknecht,18771,Privatkunde,Energy,BahnhofRing 139,Berlin,East,10568,Kunde,377284,1,2022-02-12
ACC018772,Meister,18772,Kleingewerbe,Energy,MarktWeg 27,Wuppertal,West,42860,Interessent,1224817,100,2022-02-01
ACC018773,Alicia Koch,18773,Privatkunde,Energy,BlumenStraße 103,Regensburg,South,93494,Kunde,404590,1,2021-04-12
ACC018774,Roswita Weimer B.A.,18774,Gewerbekunde,Energy,SternWeg 1,Wuppertal,West,42683,Partner,4627957,50,2021-09-20
ACC018775,Sören Koch II,18775,Privatkunde,Energy,WaldAllee 136,Essen,West,45256,Interessent,429378,1,2020-11-09
ACC018776,Ali Sölzer,18776,Privatkunde,Energy,BirkenRing 14,Stuttgart,South,70978,Partner,329259,1,2020-07-26
ACC018777,Anthony Becker,18777,Privatkunde,Energy,LindenPlatz 124,München,South,80347,Kunde,195823,1,2022-06-08
ACC018778,Evi Hartung,18778,Privatkunde,Energy,BirkenWeg 79,Hamburg,North,20204,Kunde,21060,1,2020-06-28
ACC018779,Alfonso Etzold,18779,Privatkunde,Energy,EichenPlatz 57,Halle,East,06278,Kunde,289996,1,2022-01-05
ACC018780,Janine Hecker B.A.,18780,Privatkunde,Energy,TannenAllee 108,München,South,80665,Interessent,190614,1,2021-07-07
ACC018781,Mike Kohl,18781,Kleingewerbe,Energy,MarktAllee 14,Stuttgart,South,70648,Kunde,3026244,25,2022-07-03
ACC018782,Heidelore Rosemann,18782,Privatkunde,Energy,WiesenPlatz 73,München,South,80292,Partner,323190,1,2020-12-26
ACC018783,Camilla Matthäi,18783,Privatkunde,Energy,SternPlatz 127,Köln,West,50582,Interessent,451285,1,2021-05-23
ACC018784,Univ.Prof. Cora Röhrdanz,18784,Privatkunde,Energy,SchillerGasse 104,München,South,80940,Partner,284969,1,2023-04-05
ACC018785,Sergei Schulz,18785,Privatkunde,Energy,EichenRing 105,München,South,80134,Interessent,265345,1,2020-03-27
ACC018786,Dipl.-Ing. Steve Gumprich,18786,Privatkunde,Energy,BahnhofPlatz 62,Ingolstadt,South,85775,Interessent,69611,1,2023-09-02
ACC018787,Dipl.-Ing. Roy Martin,18787,Privatkunde,Energy,TalAllee 109,Potsdam,East,14467,Partner,405913,1,2022-07-18
ACC018788,Walter Hecker Stiftung & Co. KG,18788,Gewerbekunde,Energy,MozartAllee 106,Köln,West,50668,Interessent,4228546,10,2020-04-30
ACC018789,Aziz Jessel,18789,Kleingewerbe,Energy,SchulRing 122,München,South,80802,Partner,4636900,5,2023-10-24
ACC018790,Herr Peter Bolander MBA.,18790,Privatkunde,Energy,SchulPlatz 66,Oldenburg,North,26492,Kunde,390267,1,2021-03-09
ACC018791,Dragica Schenk,18791,Privatkunde,Energy,MondAllee 115,Bochum,West,44681,Partner,440204,1,2022-01-01
ACC018792,Frau Erdmute Dörr B.Eng.,18792,Privatkunde,Energy,ParkWeg 130,Hamburg,North,20987,Kunde,154289,1,2021-08-07
ACC018793,Dipl.-Ing. Oswald Hornich,18793,Privatkunde,Energy,SchillerStraße 104,Wuppertal,West,42166,Interessent,266077,1,2021-07-27
ACC018794,Knut Hartung-Becker,18794,Privatkunde,Energy,WaldRing 68,Dortmund,West,44439,Partner,363631,1,2021-07-13
ACC018795,Marie-Theres Hertrampf-Wagenknecht,18795,Kleingewerbe,Energy,BirkenWeg 63,Hamburg,North,20665,Interessent,4915722,5,2020-02-15
ACC018796,Swetlana Dowerg-Holzapfel,18796,Privatkunde,Energy,BeethovenPlatz 122,Münster,West,48627,Partner,58073,1,2021-12-19
ACC018797,Patberg Stiftung & Co. KGaA,18797,Kleingewerbe,Energy,GoetheGasse 21,Essen,West,45772,Interessent,3068362,5,2020-01-16
ACC018798,Serge Vogt B.Sc.,18798,Privatkunde,Energy,WaldRing 18,Hamburg,North,20809,Interessent,296180,1,2020-05-26
ACC018799,Dipl.-Ing. Fatma Trommler,18799,Kleingewerbe,Energy,BeethovenStraße 24,Dortmund,West,44569,Partner,2013012,5,2022-05-10
ACC018800,Murat Reuter-van der Dussen,18800,Privatkunde,Energy,HauptGasse 64,Halle,East,06800,Partner,69970,1,2023-09-30
ACC018801,Theresa Jockel,18801,Privatkunde,Energy,BeethovenStraße 45,Dortmund,West,44171,Kunde,103117,1,2023-10-14
ACC018802,Hans Georg Reichmann,18802,Privatkunde,Energy,WiesenPlatz 147,Berlin,East,10180,Kunde,20720,1,2023-07-03
ACC018803,Margitta Mühle,18803,Kleingewerbe,Energy,LindenAllee 95,Hamburg,North,20324,Partner,3121181,10,2021-09-22
ACC018804,Eleonora Roht,18804,Privatkunde,Energy,BlumenRing 28,Hamburg,North,20346,Interessent,446067,1,2020-06-04
ACC018805,Janna Kallert,18805,Privatkunde,Energy,BlumenGasse 117,Duisburg,West,47288,Interessent,318874,1,2022-07-16
ACC018806,Rocco Pechel-Schacht,18806,Kleingewerbe,Energy,TannenGasse 143,Stuttgart,South,70296,Partner,1712158,25,2023-10-24
ACC018807,Dr. Margaretha Jäkel B.Eng.,18807,Privatkunde,Energy,EichenGasse 134,Ingolstadt,South,85100,Kunde,250472,1,2020-02-29
ACC018808,Mielcarek,18808,Kleingewerbe,Energy,HeideStraße 46,Karlsruhe,South,76605,Kunde,443549,10,2021-10-13
ACC018809,Dr. Vincenzo Hövel,18809,Privatkunde,Energy,BirkenRing 115,München,South,80763,Kunde,217089,1,2022-10-27
ACC018810,Gesa Süßebier,18810,Privatkunde,Energy,MarktPlatz 12,Chemnitz,East,09105,Interessent,358218,1,2021-09-03
ACC018811,Aline Vogt,18811,Privatkunde,Energy,HauptWeg 125,Braunschweig,North,38381,Interessent,359931,1,2022-01-12
ACC018812,Carmela Eberhardt,18812,Privatkunde,Energy,BergWeg 32,Berlin,East,10629,Partner,435769,1,2021-07-14
ACC018813,Anders AG,18813,Kleingewerbe,Energy,BeethovenPlatz 104,München,South,80838,Interessent,4618702,10,2022-04-18
ACC018814,Maike Schäfer,18814,Kleingewerbe,Energy,HauptRing 39,Köln,West,50500,Partner,1100785,5,2021-05-08
ACC018815,Bernhardine Dörschner-Wesack,18815,Privatkunde,Energy,TannenWeg 32,Nürnberg,South,90734,Partner,25067,1,2023-11-12
ACC018816,Dipl.-Ing. Kata Jungfer B.Eng.,18816,Privatkunde,Energy,SternWeg 85,Berlin,East,10556,Kunde,339355,1,2020-03-15
ACC018817,Deborah Rosemann,18817,Privatkunde,Energy,SchillerStraße 15,Hamburg,North,20370,Partner,213013,1,2022-02-25
ACC018818,Oswald Kensy,18818,Privatkunde,Energy,BrunnenStraße 135,München,South,80535,Interessent,207381,1,2021-08-02
ACC018819,Melanie Scholl MBA.,18819,Privatkunde,Energy,BeethovenPlatz 57,Leipzig,East,04409,Interessent,407972,1,2020-02-12
ACC018820,Valentine Eckbauer-Weimer,18820,Privatkunde,Energy,TannenRing 98,Köln,West,50463,Kunde,280578,1,2023-01-16
ACC018821,Scheibe Gierschner e.V.,18821,Gewerbekunde,Energy,WiesenAllee 67,Bonn,West,53891,Interessent,1384072,50,2023-09-27
ACC018822,Ernest Rosenow B.Eng.,18822,Privatkunde,Energy,TalStraße 2,Köln,West,50142,Interessent,84273,1,2021-11-21
ACC018823,Univ.Prof. Sergej Anders B.Sc.,18823,Privatkunde,Energy,RosenAllee 62,Hamburg,North,20267,Partner,428202,1,2020-06-15
ACC018824,Matteo Kensy-Walter,18824,Privatkunde,Energy,RathausGasse 122,Bonn,West,53868,Kunde,13634,1,2022-12-26
ACC018825,Veronika Gunpf,18825,Privatkunde,Energy,SchillerStraße 37,Bochum,West,44374,Partner,450136,1,2023-02-04
ACC018826,Käster,18826,Gewerbekunde,Energy,TannenPlatz 2,München,South,80905,Kunde,890532,100,2020-11-20
ACC018827,Univ.Prof. Hans-Friedrich Kuhl,18827,Privatkunde,Energy,TannenWeg 48,Hamburg,North,20151,Partner,433586,1,2020-09-15
ACC018828,Henry Neuschäfer B.A.,18828,Privatkunde,Energy,BeethovenGasse 117,Stuttgart,South,70906,Interessent,114207,1,2020-09-14
ACC018829,Diethard Klemt,18829,Privatkunde,Energy,KirchPlatz 150,Ingolstadt,South,85101,Interessent,365345,1,2021-12-21
ACC018830,Ing. Hans-Albert Radisch,18830,Privatkunde,Energy,LindenAllee 12,Berlin,East,10186,Interessent,234957,1,2023-08-26
ACC018831,Niemeier,18831,Gewerbekunde,Energy,SternPlatz 134,Köln,West,50315,Interessent,473112,10,2020-09-17
ACC018832,Burkard Hartung,18832,Privatkunde,Energy,TannenGasse 51,Bonn,West,53848,Partner,281961,1,2020-02-29
ACC018833,Paul-Gerhard Drub,18833,Privatkunde,Energy,KirchRing 107,Nürnberg,South,90320,Partner,304268,1,2020-05-17
ACC018834,Helge Killer,18834,Privatkunde,Energy,BrunnenStraße 98,Stuttgart,South,70101,Kunde,443595,1,2020-09-19
ACC018835,Isidor Hellwig,18835,Privatkunde,Energy,TannenPlatz 36,Duisburg,West,47967,Partner,355155,1,2021-05-04
ACC018836,Haering,18836,Kleingewerbe,Energy,WiesenWeg 56,Ulm,South,89188,Partner,2384409,50,2020-06-22
ACC018837,Krista Gunpf,18837,Privatkunde,Energy,KirchWeg 43,Köln,West,50793,Interessent,192000,1,2021-09-15
ACC018838,Dr. Sylvana Hornig,18838,Privatkunde,Energy,KirchGasse 102,Hamburg,North,20364,Interessent,73629,1,2023-09-27
ACC018839,Herr Gunnar Christoph,18839,Privatkunde,Energy,WaldWeg 11,Ingolstadt,South,85125,Kunde,225299,1,2022-03-21
ACC018840,Hubertine Sager,18840,Kleingewerbe,Energy,GoetheStraße 94,München,South,80730,Interessent,3924348,100,2020-03-07
ACC018841,Franka Hartmann,18841,Privatkunde,Energy,HauptPlatz 27,Bremen,North,28241,Interessent,95760,1,2023-03-14
ACC018842,Prof. Ivanka Bohnbach MBA.,18842,Privatkunde,Energy,SchillerWeg 88,Nürnberg,South,90736,Interessent,355089,1,2023-08-19
ACC018843,Erhard Junitz,18843,Privatkunde,Energy,MarktWeg 94,Hannover,North,30189,Kunde,469650,1,2020-12-19
ACC018844,Halil Textor B.Sc.,18844,Privatkunde,Energy,BrunnenPlatz 55,Stuttgart,South,70513,Interessent,289187,1,2022-07-25
ACC018845,Urs Killer,18845,Privatkunde,Energy,RathausStraße 11,Dresden,East,01808,Interessent,217073,1,2022-02-08
ACC018846,Renner Winkler e.G.,18846,Gewerbekunde,Energy,SchillerGasse 127,Karlsruhe,South,76410,Interessent,3743951,25,2022-09-25
ACC018847,Ing. Heinz-Günter Freudenberger,18847,Privatkunde,Energy,RathausGasse 29,Magdeburg,East,39937,Kunde,192633,1,2022-09-30
ACC018848,Dr. Loni Löffler B.Eng.,18848,Privatkunde,Energy,BlumenStraße 124,München,South,80165,Partner,33383,1,2022-11-01
ACC018849,Michail Wulff B.A.,18849,Privatkunde,Energy,SternGasse 54,Bremen,North,28702,Partner,63495,1,2021-12-19
ACC018850,Losekann AG,18850,Kleingewerbe,Energy,BrunnenPlatz 104,Oldenburg,North,26880,Interessent,166095,100,2020-05-01
ACC018851,Abbas Seifert-Scheuermann,18851,Gewerbekunde,Energy,BlumenAllee 3,München,South,80398,Partner,2431038,25,2021-01-27
ACC018852,Vlado Rogner-Linke,18852,Privatkunde,Energy,SonnenStraße 94,Dortmund,West,44123,Kunde,461510,1,2020-12-11
ACC018853,Reinhardt,18853,Kleingewerbe,Energy,RathausWeg 60,Münster,West,48230,Kunde,4782221,10,2021-04-01
ACC018854,Prof. Evelyne Fliegner MBA.,18854,Privatkunde,Energy,WiesenRing 79,Lübeck,North,23783,Kunde,99670,1,2022-01-25
ACC018855,Ing. Aurelia Jopich B.A.,18855,Privatkunde,Energy,BeethovenAllee 103,Freiburg,South,79569,Partner,305538,1,2022-05-29
ACC018856,Margot Mans-Zobel,18856,Privatkunde,Energy,RathausPlatz 38,Hannover,North,30167,Kunde,208022,1,2021-07-22
ACC018857,Biggen Stiftung & Co. KG,18857,Kleingewerbe,Energy,BahnhofRing 8,Köln,West,50704,Partner,3174560,10,2021-05-21
ACC018858,Slavica Weiß B.Eng.,18858,Privatkunde,Energy,WiesenWeg 73,Berlin,East,10556,Interessent,335479,1,2021-12-27
ACC018859,Sandro Kraus,18859,Kleingewerbe,Energy,MondAllee 102,Berlin,East,10862,Kunde,4606695,5,2022-10-22
ACC018860,Louise Scheel-Döhn,18860,Privatkunde,Energy,GoetheAllee 8,Kiel,North,24963,Interessent,107326,1,2023-11-26
ACC018861,Segebahn,18861,Kleingewerbe,Energy,TalStraße 46,Cottbus,East,03830,Partner,3121152,100,2022-11-26
ACC018862,Pasquale Ritter-Johann,18862,Privatkunde,Energy,MarktGasse 6,Karlsruhe,South,76657,Interessent,393444,1,2021-02-26
ACC018863,Jutta Jüttner-Rosemann,18863,Privatkunde,Energy,BrunnenGasse 63,Berlin,East,10118,Interessent,335831,1,2021-07-25
ACC018864,Eveline Budig,18864,Privatkunde,Energy,HauptGasse 98,Düsseldorf,West,40575,Partner,374696,1,2022-11-18
ACC018865,Ing. Rotraud Rudolph,18865,Privatkunde,Energy,SeeGasse 80,München,South,80749,Kunde,85041,1,2021-10-19
ACC018866,Haering AG,18866,Gewerbekunde,Energy,EichenStraße 64,München,South,80162,Interessent,3592193,10,2022-02-10
ACC018867,Aziz Juncken,18867,Privatkunde,Energy,RosenPlatz 123,Berlin,East,10815,Partner,472145,1,2020-07-06
ACC018868,Nuran Schweitzer-Trommler,18868,Privatkunde,Energy,SchillerRing 140,Berlin,East,10947,Partner,328798,1,2022-02-25
ACC018869,Junck,18869,Gewerbekunde,Energy,BergWeg 31,Wuppertal,West,42830,Interessent,3929985,10,2023-09-23
ACC018870,Wiebke Baum,18870,Privatkunde,Energy,LindenWeg 84,Essen,West,45992,Interessent,161401,1,2020-02-03
ACC018871,Dipl.-Ing. Petros Eberth,18871,Privatkunde,Energy,TalRing 73,Nürnberg,South,90731,Kunde,331937,1,2020-12-26
ACC018872,Jochen Berger,18872,Kleingewerbe,Energy,MozartPlatz 41,Oldenburg,North,26963,Kunde,2590405,100,2020-01-09
ACC018873,Trubin Süßebier OHG mbH,18873,Kleingewerbe,Energy,BeethovenWeg 23,Düsseldorf,West,40667,Interessent,734777,5,2020-04-16
ACC018874,Trubin GbR,18874,Kleingewerbe,Energy,SchillerPlatz 23,Hamburg,North,20755,Interessent,4141541,100,2021-03-01
ACC018875,Dr. Christa-Maria Heinrich,18875,Privatkunde,Energy,SchulRing 66,Köln,West,50688,Kunde,447544,1,2023-11-25
ACC018876,Nancy Eberhardt,18876,Privatkunde,Energy,SchillerPlatz 142,Dresden,East,01168,Kunde,18100,1,2020-06-25
ACC018877,Sonja Geißler,18877,Privatkunde,Energy,MozartGasse 44,Dortmund,West,44832,Kunde,307433,1,2021-09-13
ACC018878,Scheibe OHG mbH,18878,Kleingewerbe,Energy,RosenWeg 128,Berlin,East,10510,Interessent,3184411,5,2021-06-30
ACC018879,Heinrich Klapp,18879,Privatkunde,Energy,BlumenStraße 36,Aachen,West,52612,Kunde,47097,1,2023-08-19
ACC018880,Davids Gute Stiftung & Co. KG,18880,Kleingewerbe,Energy,HeideStraße 10,Hannover,North,30356,Kunde,1638880,50,2022-02-27
ACC018881,Sergio Mans,18881,Privatkunde,Energy,BergRing 82,München,South,80312,Kunde,468103,1,2020-03-16
ACC018882,Prof. Joachim Mangold B.Sc.,18882,Privatkunde,Energy,SeeGasse 143,München,South,80240,Partner,424197,1,2022-01-06
ACC018883,Judith Hoffmann,18883,Privatkunde,Energy,BahnhofGasse 3,Berlin,East,10507,Kunde,142653,1,2021-10-07
ACC018884,Walli Hiller,18884,Privatkunde,Energy,WaldAllee 134,Dresden,East,01121,Partner,258015,1,2022-07-03
ACC018885,Ulrike Gumprich,18885,Privatkunde,Energy,HeideGasse 68,Rostock,North,18589,Kunde,128204,1,2022-09-21
ACC018886,Abram Mitschke,18886,Privatkunde,Energy,ParkPlatz 150,Hamburg,North,20657,Kunde,215943,1,2021-02-07
ACC018887,Radmila Kallert,18887,Kleingewerbe,Energy,ParkAllee 125,München,South,80397,Kunde,2208428,10,2023-10-22
ACC018888,Nadine Niemeier MBA.,18888,Privatkunde,Energy,BirkenGasse 37,Duisburg,West,47497,Kunde,59758,1,2020-02-19
ACC018889,Betina Seifert,18889,Privatkunde,Energy,MondPlatz 127,Leipzig,East,04414,Interessent,441299,1,2020-03-05
ACC018890,Tanja Linke,18890,Privatkunde,Energy,HeidePlatz 144,Düsseldorf,West,40175,Partner,228826,1,2020-07-14
ACC018891,Sophia Ditschlerin,18891,Privatkunde,Energy,SchillerRing 32,Braunschweig,North,38927,Kunde,447065,1,2021-12-03
ACC018892,Benedikt Kühnert B.A.,18892,Privatkunde,Energy,EichenAllee 61,Wuppertal,West,42343,Kunde,17418,1,2021-01-17
ACC018893,Pius Gertz B.Eng.,18893,Privatkunde,Energy,RosenRing 108,Bochum,West,44268,Partner,377946,1,2023-11-26
ACC018894,Dr. Nikolaos Löwer B.A.,18894,Privatkunde,Energy,BahnhofWeg 74,Berlin,East,10355,Partner,67187,1,2021-11-13
ACC018895,Guido Meyer,18895,Privatkunde,Energy,BrunnenWeg 139,Düsseldorf,West,40277,Kunde,219737,1,2020-01-21
ACC018896,Irmhild Stroh,18896,Privatkunde,Energy,MozartGasse 149,Bonn,West,53993,Kunde,212949,1,2022-12-21
ACC018897,Helena Blümel-Metz,18897,Privatkunde,Energy,SternGasse 84,Braunschweig,North,38728,Partner,499942,1,2021-11-19
ACC018898,Domenico Kallert,18898,Privatkunde,Energy,BlumenWeg 106,Freiburg,South,79961,Kunde,248605,1,2021-11-05
ACC018899,Herbert Tschentscher,18899,Privatkunde,Energy,BahnhofAllee 120,Leipzig,East,04722,Partner,451504,1,2021-08-02
ACC018900,Hiltraud Loos-Beyer,18900,Privatkunde,Energy,GoetheStraße 120,Hamburg,North,20859,Kunde,169495,1,2023-04-06
ACC018901,Leni Segebahn-Steinberg,18901,Privatkunde,Energy,BirkenWeg 78,Hamburg,North,20620,Interessent,410780,1,2023-05-25
ACC018902,Alena Pieper,18902,Privatkunde,Energy,KirchRing 117,Nürnberg,South,90677,Kunde,367296,1,2020-11-04
ACC018903,Mia Finke,18903,Privatkunde,Energy,HeidePlatz 22,München,South,80396,Interessent,496822,1,2023-03-28
ACC018904,Butte Biggen GmbH & Co. KG,18904,Kleingewerbe,Energy,SeeGasse 109,Potsdam,East,14253,Interessent,2967759,50,2020-08-20
ACC018905,Ing. Gesche Wähner,18905,Gewerbekunde,Energy,MondRing 122,Wolfsburg,North,38366,Kunde,2464364,100,2020-07-24
ACC018906,Cetin Krause B.Eng.,18906,Privatkunde,Energy,RathausPlatz 148,München,South,80243,Interessent,225690,1,2022-10-14
ACC018907,Ing. Sonia Döring B.Eng.,18907,Privatkunde,Energy,TalStraße 19,Bochum,West,44855,Interessent,234860,1,2020-02-29
ACC018908,Dimitri Steinberg,18908,Kleingewerbe,Energy,BirkenStraße 133,Bremen,North,28643,Partner,567968,50,2023-06-26
ACC018909,Agnes Steuer,18909,Privatkunde,Energy,TannenGasse 127,München,South,80780,Partner,7874,1,2020-02-19
ACC018910,Cristina Roskoth,18910,Privatkunde,Energy,GoetheAllee 122,Magdeburg,East,39787,Kunde,392408,1,2020-02-10
ACC018911,Prof. Eugenia Pieper,18911,Privatkunde,Energy,BlumenPlatz 2,Chemnitz,East,09895,Kunde,313367,1,2022-08-16
ACC018912,Giovanni Säuberlich MBA.,18912,Privatkunde,Energy,RathausRing 144,Essen,West,45183,Interessent,272495,1,2020-11-03
ACC018913,Albers AG,18913,Kleingewerbe,Energy,RosenStraße 60,Berlin,East,10589,Interessent,2841250,10,2021-05-09
ACC018914,Rohleder OHG mbH,18914,Kleingewerbe,Energy,LindenRing 60,Köln,West,50438,Kunde,3312239,100,2021-01-29
ACC018915,Förster,18915,Kleingewerbe,Energy,EichenAllee 27,Hamburg,North,20220,Kunde,2308893,25,2021-01-02
ACC018916,Peukert GmbH & Co. KGaA,18916,Kleingewerbe,Energy,LindenRing 46,Kiel,North,24436,Kunde,304678,5,2022-07-17
ACC018917,Hans-Jürgen Schüler,18917,Privatkunde,Energy,WaldStraße 90,Hannover,North,30926,Interessent,343431,1,2021-04-16
ACC018918,Radisch KG,18918,Kleingewerbe,Energy,HauptGasse 56,Wuppertal,West,42995,Interessent,1400658,50,2023-11-14
ACC018919,Knut Hande,18919,Privatkunde,Energy,SternPlatz 38,Köln,West,50955,Interessent,63844,1,2023-04-19
ACC018920,Ignatz Butte-Rosemann,18920,Privatkunde,Energy,LindenAllee 68,Düsseldorf,West,40380,Partner,291118,1,2021-11-10
ACC018921,Janus Scheel,18921,Privatkunde,Energy,SchillerGasse 21,München,South,80479,Interessent,256395,1,2020-01-16
ACC018922,Prof. Siegmar Döring MBA.,18922,Privatkunde,Energy,TannenPlatz 123,Ingolstadt,South,85877,Partner,44419,1,2022-04-01
ACC018923,Eckbauer,18923,Kleingewerbe,Energy,SternRing 103,Berlin,East,10123,Partner,3348882,5,2021-07-15
ACC018924,Lehmann GmbH,18924,Kleingewerbe,Energy,BahnhofGasse 127,Essen,West,45754,Interessent,3490591,50,2020-09-28
ACC018925,Dietz GmbH & Co. OHG,18925,Kleingewerbe,Energy,EichenPlatz 67,Bremen,North,28940,Partner,1777443,5,2020-04-30
ACC018926,Holger Walter,18926,Privatkunde,Energy,MozartAllee 39,Köln,West,50103,Kunde,152977,1,2021-02-09
ACC018927,Irene Linke,18927,Privatkunde,Energy,SternWeg 86,Berlin,East,10550,Interessent,468354,1,2022-07-30
