customer_key,customer_name,customer_type,housing_type,vertical,address,city,state,zip,region_key
19104,Dipl.-Ing. Florence Weller,Privatkunde,Reihenhaus,Energy,TannenStraße 67,München,South,80200,401
19105,Univ.Prof. Rochus Köster B.Sc.,Privatkunde,Mehrfamilienhaus,Energy,SchillerGasse 116,Freiburg,South,79189,401
19106,Holt,Kleingewerbe,Reihenhaus,Energy,BlumenRing 117,Freiburg,South,79250,401
19107,Gunda Warmer,Privatkunde,Wohnung,Energy,KirchWeg 68,Stuttgart,South,70799,401
19108,Dörthe Dippel B.Eng.,Privatkunde,Wohnung,Energy,SchulWeg 143,München,South,80919,401
19109,Maurizio Löffler-Löchel,Privatkunde,Reihenhaus,Energy,GoetheGasse 147,Freiburg,South,79718,401
19110,Fiebig e.V.,Kleingewerbe,Gewerbeimmobilie,Energy,MarktWeg 122,Nürnberg,South,90368,401
19111,Jasmina Mangold,Kleingewerbe,Einfamilienhaus,Energy,BergAllee 123,Berlin,East,10592,403
19112,Frau Damaris Röhricht,Privatkunde,Wohnung,Energy,SeeStraße 42,Hamburg,North,20879,400
19113,Stiffel GmbH & Co. OHG,Kleingewerbe,Wohnung,Energy,BrunnenWeg 30,Köln,West,50739,402
19114,Nerger AG,Kleingewerbe,Einfamilienhaus,Energy,BeethovenStraße 80,Düsseldorf,West,40605,402
19115,Binner AG & Co. KG,Kleingewerbe,Einfamilienhaus,Energy,BrunnenStraße 47,Berlin,East,10856,403
19116,Freya Putz,Privatkunde,Einfamilienhaus,Energy,HeideWeg 86,Dresden,East,01596,403
19117,Rädel,Gewerbekunde,Gewerbeimmobilie,Energy,SchulStraße 53,Kiel,North,24842,400
19118,Ing. Beatrice Schuchhardt,Privatkunde,Reihenhaus,Energy,HeideAllee 99,Berlin,East,10894,403
19119,Margit Schaaf B.A.,Privatkunde,Einfamilienhaus,Energy,GoetheAllee 85,Rostock,North,18542,400
19120,Loretta Müller-Schleich,Privatkunde,Einfamilienhaus,Energy,MozartWeg 114,Karlsruhe,South,76787,401
19121,Univ.Prof. Süleyman Wernecke B.A.,Privatkunde,Einfamilienhaus,Energy,KirchRing 14,Augsburg,South,86257,401
19122,Ewald Pärtzelt B.A.,Privatkunde,Reihenhaus,Energy,BeethovenStraße 85,Dresden,East,01692,403
19123,Jorge Matthäi MBA.,Privatkunde,Einfamilienhaus,Energy,MozartAllee 75,Hamburg,North,20790,400
19124,Karl-August Tschentscher MBA.,Privatkunde,Reihenhaus,Energy,WiesenStraße 6,Nürnberg,South,90284,401
19125,Hagen Peukert-Eberhardt,Privatkunde,Einfamilienhaus,Energy,MondRing 2,München,South,80792,401
19126,Denise Roht MBA.,Privatkunde,Mehrfamilienhaus,Energy,TannenStraße 120,Essen,West,45702,402
19127,Ullrich Kostolzin,Privatkunde,Einfamilienhaus,Energy,SonnenRing 57,Lübeck,North,23404,400
19128,Claire Weimer,Privatkunde,Wohnung,Energy,TalRing 144,Braunschweig,North,38477,400
19129,Faruk Kade-Bender,Kleingewerbe,Einfamilienhaus,Energy,BlumenGasse 62,Nürnberg,South,90146,401
19130,Univ.Prof. Lisbeth Tröst B.A.,Privatkunde,Wohnung,Energy,BahnhofPlatz 98,Hamburg,North,20329,400
19131,Prof. Zehra Noack B.A.,Privatkunde,Reihenhaus,Energy,SchillerPlatz 57,München,South,80213,401
19132,Blanka Drewes,Privatkunde,Reihenhaus,Energy,SonnenPlatz 142,Duisburg,West,47699,402
19133,Hans-Heinrich Plath,Privatkunde,Wohnung,Energy,SonnenStraße 25,Freiburg,South,79843,401
19134,Ulrike Schenk,Privatkunde,Reihenhaus,Energy,BahnhofPlatz 10,Bremen,North,28536,400
19135,Almuth Stahr-Gunpf,Privatkunde,Wohnung,Energy,HauptPlatz 150,Hamburg,North,20450,400
19136,Hoffmann AG & Co. KGaA,Kleingewerbe,Gewerbeimmobilie,Energy,BahnhofStraße 78,Osnabrück,North,49229,400
19137,Anna Riehl,Privatkunde,Einfamilienhaus,Energy,SonnenAllee 64,München,South,80996,401
19138,Irmhild Fliegner-Tschentscher,Privatkunde,Wohnung,Energy,KirchStraße 131,Oldenburg,North,26912,400
19139,Harald Spieß-Schüler,Privatkunde,Einfamilienhaus,Energy,SternPlatz 85,Osnabrück,North,49223,400
19140,Dr. Kathi Cichorius,Privatkunde,Einfamilienhaus,Energy,WaldGasse 37,Dortmund,West,44725,402
19141,Helmuth Kusch,Privatkunde,Wohnung,Energy,KirchWeg 137,Stuttgart,South,70400,401
19142,Irene Weihmann MBA.,Privatkunde,Wohnung,Energy,LindenGasse 74,Kiel,North,24100,400
19143,Dipl.-Ing. Marie-Theres Trub,Privatkunde,Reihenhaus,Energy,TannenWeg 118,Essen,West,45521,402
19144,Univ.Prof. Kurt Nerger B.Sc.,Privatkunde,Wohnung,Energy,WiesenWeg 23,Berlin,East,10381,403
19145,Leif Bien,Privatkunde,Einfamilienhaus,Energy,KirchAllee 144,Köln,West,50512,402
19146,Siering Rust GmbH & Co. KG,Gewerbekunde,Gewerbeimmobilie,Energy,BirkenRing 145,Ingolstadt,South,85619,401
19147,Theres Losekann,Privatkunde,Mehrfamilienhaus,Energy,SonnenGasse 98,Oldenburg,North,26349,400
19148,Dr. Alexej Klotz B.A.,Privatkunde,Mehrfamilienhaus,Energy,BlumenPlatz 38,Berlin,East,10472,403
19149,Ing. Anett Staude MBA.,Privatkunde,Wohnung,Energy,BrunnenPlatz 5,München,South,80559,401
19150,Ing. Christoph Kraushaar,Privatkunde,Mehrfamilienhaus,Energy,MondPlatz 79,Braunschweig,North,38438,400
19151,Andrzej Tröst,Privatkunde,Wohnung,Energy,BergPlatz 37,Hamburg,North,20522,400
19152,Dr. Cord Holt MBA.,Privatkunde,Reihenhaus,Energy,BlumenAllee 98,Hannover,North,30494,400
19153,Dr. Hatice Killer B.Sc.,Privatkunde,Wohnung,Energy,BeethovenGasse 146,München,South,80742,401
19154,Polina auch Schlauchin,Privatkunde,Reihenhaus,Energy,SchillerStraße 54,Hamburg,North,20480,400
19155,Leonhard Reising,Kleingewerbe,Einfamilienhaus,Energy,SchillerRing 68,Duisburg,West,47816,402
19156,Dipl.-Ing. Annemie Hahn,Kleingewerbe,Gewerbeimmobilie,Energy,EichenWeg 144,Berlin,East,10221,403
19157,Klaus Dieter Jacobi Jäckel-Bärer,Privatkunde,Reihenhaus,Energy,SonnenRing 136,Berlin,East,10527,403
19158,Edit Knappe-Mude,Privatkunde,Wohnung,Energy,SchulWeg 47,Stuttgart,South,70908,401
19159,Ing. Horst Kusch,Kleingewerbe,Einfamilienhaus,Energy,RathausAllee 24,Lübeck,North,23130,400
19160,Krzysztof Rogner B.Eng.,Privatkunde,Einfamilienhaus,Energy,GoethePlatz 145,Essen,West,45659,402
19161,Dr. Rosalie Kruschwitz B.Eng.,Gewerbekunde,Gewerbeimmobilie,Energy,SchulGasse 94,Osnabrück,North,49163,400
19162,Adolf Mohaupt,Privatkunde,Einfamilienhaus,Energy,TalGasse 66,Würzburg,South,97149,401
19163,Röhrdanz OHG mbH,Gewerbekunde,Gewerbeimmobilie,Energy,TalStraße 104,Potsdam,East,14226,403
19164,Sibylla Heidrich,Privatkunde,Mehrfamilienhaus,Energy,BergGasse 134,Duisburg,West,47678,402
19165,Seifert,Kleingewerbe,Gewerbeimmobilie,Energy,MozartGasse 88,Nürnberg,South,90523,401
19166,Täsche,Kleingewerbe,Einfamilienhaus,Energy,BrunnenStraße 135,Wuppertal,West,42572,402
19167,Pruschke Wohlgemut e.V.,Kleingewerbe,Reihenhaus,Energy,SeePlatz 7,Rostock,North,18297,400
19168,Alessandro Sager,Privatkunde,Wohnung,Energy,EichenStraße 26,Düsseldorf,West,40839,402
19169,Dipl.-Ing. Tanja Striebitz,Privatkunde,Wohnung,Energy,SonnenAllee 75,München,South,80541,401
19170,Roskoth,Kleingewerbe,Einfamilienhaus,Energy,RathausPlatz 77,Berlin,East,10131,403
19171,Ziegert Stiftung & Co. KG,Kleingewerbe,Gewerbeimmobilie,Energy,TannenWeg 96,Berlin,East,10216,403
19172,Mareike Johann,Privatkunde,Einfamilienhaus,Energy,BirkenWeg 45,Berlin,East,10514,403
19173,Vittorio Junken,Privatkunde,Reihenhaus,Energy,MozartPlatz 74,Hamburg,North,20979,400
19174,Sören Hethur,Privatkunde,Einfamilienhaus,Energy,BirkenPlatz 39,Leipzig,East,04230,403
19175,Gero Paffrath,Privatkunde,Einfamilienhaus,Energy,SeeStraße 110,Hamburg,North,20399,400
19176,Nelli Hauffer B.Eng.,Privatkunde,Wohnung,Energy,LindenRing 47,Köln,West,50182,402
19177,Ing. Emma Hecker B.Eng.,Kleingewerbe,Wohnung,Energy,WaldGasse 90,München,South,80586,401
19178,Edeltraud Kranz,Privatkunde,Wohnung,Energy,LindenStraße 36,Bonn,West,53636,402
19179,Ludmila Rosemann,Privatkunde,Reihenhaus,Energy,LindenStraße 14,Leipzig,East,04591,403
19180,Ditschlerin Trubin AG,Kleingewerbe,Gewerbeimmobilie,Energy,SternWeg 122,Potsdam,East,14876,403
19181,Dipl.-Ing. Mirella Ruppersberger MBA.,Privatkunde,Mehrfamilienhaus,Energy,SonnenStraße 114,Wolfsburg,North,38123,400
19182,Brunhild Fischer B.A.,Privatkunde,Mehrfamilienhaus,Energy,GoetheGasse 18,Köln,West,50774,402
19183,Nicolas Lorch-Jäntsch,Privatkunde,Einfamilienhaus,Energy,KirchWeg 61,München,South,80212,401
19184,Vollbrecht Steuer AG,Kleingewerbe,Wohnung,Energy,EichenStraße 50,Braunschweig,North,38353,400
19185,Hendriks Hellwig AG,Kleingewerbe,Gewerbeimmobilie,Energy,SonnenGasse 144,Hamburg,North,20922,400
19186,Claus-Peter Oestrovsky,Privatkunde,Wohnung,Energy,BlumenWeg 106,Köln,West,50928,402
19187,Cetin Mies,Kleingewerbe,Einfamilienhaus,Energy,WaldWeg 73,Bonn,West,53258,402
19188,Natalia Bonbach,Privatkunde,Wohnung,Energy,BahnhofRing 139,München,South,80227,401
19189,Lindner Schmidtke GmbH & Co. KGaA,Kleingewerbe,Wohnung,Energy,BeethovenWeg 112,Hamburg,North,20784,400
19190,Univ.Prof. Kunigunda Henk,Kleingewerbe,Gewerbeimmobilie,Energy,HeideRing 82,Regensburg,South,93609,401
19191,Tobias Juncken,Privatkunde,Einfamilienhaus,Energy,HeideRing 111,Bremen,North,28229,400
19192,Felix Klemt,Privatkunde,Einfamilienhaus,Energy,KirchPlatz 49,Bochum,West,44327,402
19193,Prof. Hans-Helmut Seip B.Sc.,Privatkunde,Einfamilienhaus,Energy,HauptRing 88,Karlsruhe,South,76792,401
19194,Vittorio Lübs,Privatkunde,Einfamilienhaus,Energy,HauptStraße 110,München,South,80706,401
19195,Curt Wesack,Privatkunde,Einfamilienhaus,Energy,TannenRing 29,Bremen,North,28757,400
19196,Jacek Karz,Privatkunde,Einfamilienhaus,Energy,BrunnenGasse 112,Essen,West,45165,402
19197,Andrey Barth,Privatkunde,Wohnung,Energy,BeethovenGasse 3,Halle,East,06323,403
19198,Lore Winkler-Schönland,Privatkunde,Wohnung,Energy,RosenGasse 87,Berlin,East,10343,403
19199,Willibald Keudel,Privatkunde,Einfamilienhaus,Energy,BrunnenStraße 29,Köln,West,50933,402
19200,Radisch Kensy KG,Kleingewerbe,Wohnung,Energy,BeethovenRing 115,Hamburg,North,20385,400
19201,Sauer OHG mbH,Gewerbekunde,Gewerbeimmobilie,Energy,TannenStraße 105,Leipzig,East,04637,403
19202,Dr. Sven Heser,Privatkunde,Wohnung,Energy,MondPlatz 103,Köln,West,50889,402
19203,Friedericke Klemm,Privatkunde,Wohnung,Energy,GoethePlatz 131,Leipzig,East,04382,403
19204,Ing. Claudia Hahn,Privatkunde,Einfamilienhaus,Energy,BirkenRing 4,Berlin,East,10798,403
19205,Dr. Ben Jähn,Privatkunde,Wohnung,Energy,SeeStraße 87,Köln,West,50352,402
19206,Ernestine Wilms,Kleingewerbe,Mehrfamilienhaus,Energy,MozartGasse 144,Duisburg,West,47622,402
19207,Donald Scholtz,Privatkunde,Einfamilienhaus,Energy,GoetheWeg 82,Berlin,East,10436,403
19208,Ruppert,Gewerbekunde,Gewerbeimmobilie,Energy,TannenPlatz 129,Hannover,North,30666,400
19209,Sölzer Caspar GmbH & Co. KG,Kleingewerbe,Einfamilienhaus,Energy,HauptGasse 10,Rostock,North,18604,400
19210,Kunigunde Schinke-Gumprich,Privatkunde,Einfamilienhaus,Energy,MozartRing 145,Wolfsburg,North,38103,400
19211,Birnbaum GbR,Kleingewerbe,Gewerbeimmobilie,Energy,SternStraße 13,Magdeburg,East,39822,403
19212,Giorgio Lübs,Kleingewerbe,Reihenhaus,Energy,MondGasse 149,Köln,West,50483,402
19213,Junken,Kleingewerbe,Gewerbeimmobilie,Energy,BlumenStraße 77,Berlin,East,10413,403
19214,Ilija Aumann,Privatkunde,Wohnung,Energy,BlumenStraße 129,Köln,West,50130,402
19215,Nadine Sorgatz,Privatkunde,Mehrfamilienhaus,Energy,WaldPlatz 85,Essen,West,45745,402
19216,Prof. Gunda Trommler,Privatkunde,Wohnung,Energy,SchillerGasse 133,Hamburg,North,20854,400
19217,Ahmad Losekann,Kleingewerbe,Gewerbeimmobilie,Energy,BrunnenWeg 147,Berlin,East,10814,403
19218,Langern AG,Kleingewerbe,Reihenhaus,Energy,HauptStraße 1,Duisburg,West,47533,402
19219,Ronny Etzold,Privatkunde,Wohnung,Energy,BahnhofWeg 87,Aachen,West,52544,402
19220,Ing. Aneta Tlustek B.Sc.,Privatkunde,Einfamilienhaus,Energy,RosenWeg 21,Dresden,East,01833,403
19221,Henrik Grein Groth,Privatkunde,Einfamilienhaus,Energy,BergStraße 71,Braunschweig,North,38477,400
19222,Striebitz GmbH,Gewerbekunde,Gewerbeimmobilie,Energy,MozartGasse 76,Bochum,West,44261,402
19223,Prof. Claudius Bohnbach B.Eng.,Privatkunde,Wohnung,Energy,BrunnenAllee 68,Essen,West,45942,402
19224,Birthe Ritter,Privatkunde,Wohnung,Energy,BergPlatz 92,Berlin,East,10254,403
19225,Sybilla Pohl MBA.,Privatkunde,Wohnung,Energy,WaldStraße 47,Bremen,North,28220,400
19226,Janos Rust-Heinz,Privatkunde,Reihenhaus,Energy,SchillerRing 45,München,South,80204,401
19227,Reinhart Segebahn,Privatkunde,Wohnung,Energy,WaldPlatz 87,Chemnitz,East,09147,403
19228,Prof. Friedo Blümel,Privatkunde,Wohnung,Energy,EichenPlatz 60,Berlin,East,10532,403
19229,Bruni Bruder,Privatkunde,Reihenhaus,Energy,HauptAllee 60,Essen,West,45349,402
19230,Angelina Jungfer,Privatkunde,Wohnung,Energy,TannenRing 21,Berlin,East,10168,403
19231,Songül Birnbaum-Römer,Privatkunde,Wohnung,Energy,TalRing 75,Wuppertal,West,42284,402
19232,Peer Döring B.Sc.,Privatkunde,Reihenhaus,Energy,GoetheGasse 45,Hamburg,North,20897,400
19233,Mathias Lange-Bloch,Privatkunde,Wohnung,Energy,BirkenRing 126,Köln,West,50118,402
19234,Mechtild Vollbrecht,Privatkunde,Wohnung,Energy,SeeWeg 108,Hamburg,North,20469,400
19235,Natalja Rädel,Kleingewerbe,Reihenhaus,Energy,BirkenStraße 105,Berlin,East,10193,403
19236,Ing. Elma Schmidtke,Privatkunde,Einfamilienhaus,Energy,HauptStraße 90,Dortmund,West,44605,402
19237,Kamil Heydrich,Privatkunde,Wohnung,Energy,GoetheStraße 64,Bremen,North,28686,400
19238,Wenke Austermühle,Privatkunde,Wohnung,Energy,BrunnenAllee 47,Berlin,East,10397,403
19239,Prof. Wieslaw Lorch B.Eng.,Privatkunde,Wohnung,Energy,MarktGasse 79,Nürnberg,South,90903,401
19240,Irma Bohnbach,Privatkunde,Mehrfamilienhaus,Energy,SonnenAllee 2,Berlin,East,10117,403
19241,Dipl.-Ing. Marian Birnbaum,Privatkunde,Einfamilienhaus,Energy,SternStraße 80,Nürnberg,South,90786,401
19242,Elisabet Pergande,Kleingewerbe,Mehrfamilienhaus,Energy,SonnenGasse 38,Köln,West,50587,402
19243,Florence Radisch MBA.,Privatkunde,Reihenhaus,Energy,WiesenWeg 119,Dortmund,West,44697,402
19244,Gunnar Kuhl,Privatkunde,Mehrfamilienhaus,Energy,BergGasse 6,Münster,West,48532,402
19245,Carmen Hecker-Baum,Privatkunde,Einfamilienhaus,Energy,BergAllee 44,Bochum,West,44313,402
19246,Serge Köhler,Privatkunde,Reihenhaus,Energy,SonnenWeg 98,Berlin,East,10211,403
19247,Adolfine Sauer-Seip,Privatkunde,Wohnung,Energy,BrunnenGasse 3,Essen,West,45594,402
19248,Emine Schomber,Privatkunde,Einfamilienhaus,Energy,SonnenRing 126,Bonn,West,53828,402
19249,Stefanie Dörr-Klingelhöfer,Privatkunde,Einfamilienhaus,Energy,SchulGasse 38,Dortmund,West,44508,402
19250,Dietz AG & Co. KG,Kleingewerbe,Wohnung,Energy,SchulWeg 134,Hannover,North,30378,400
19251,Ing. Andres Lindau MBA.,Gewerbekunde,Gewerbeimmobilie,Energy,SchulGasse 57,Hannover,North,30440,400
19252,Sinaida Kohl,Privatkunde,Reihenhaus,Energy,EichenAllee 104,Leipzig,East,04217,403
19253,Frau Siegrid Klingelhöfer,Privatkunde,Mehrfamilienhaus,Energy,BeethovenRing 15,Stuttgart,South,70769,401
19254,Hannes Schönland,Privatkunde,Wohnung,Energy,WaldGasse 134,Bremen,North,28773,400
19255,Sergei Pergande,Privatkunde,Einfamilienhaus,Energy,WaldWeg 134,Augsburg,South,86652,401
19256,Mareen Köhler,Privatkunde,Mehrfamilienhaus,Energy,SeeAllee 94,Dortmund,West,44709,402
19257,Hiltrud Jüttner MBA.,Kleingewerbe,Wohnung,Energy,HauptGasse 10,Köln,West,50338,402
19258,Sandor Mülichen B.A.,Privatkunde,Reihenhaus,Energy,SchulAllee 135,Stuttgart,South,70734,401
19259,Dietz,Kleingewerbe,Mehrfamilienhaus,Energy,HauptAllee 60,Stuttgart,South,70989,401
19260,Janine Hethur,Privatkunde,Mehrfamilienhaus,Energy,SeeRing 44,Düsseldorf,West,40198,402
19261,Dipl.-Ing. Cord Rosenow B.Sc.,Privatkunde,Einfamilienhaus,Energy,TalRing 84,Berlin,East,10250,403
19262,Gotthold Fliegner B.Sc.,Privatkunde,Einfamilienhaus,Energy,RosenRing 51,Kiel,North,24537,400
19263,Rosalie Bähr-Scheel,Privatkunde,Reihenhaus,Energy,WaldPlatz 69,Ulm,South,89879,401
19264,Alessandro Etzler,Privatkunde,Reihenhaus,Energy,ParkWeg 132,Berlin,East,10705,403
19265,Hildegard Zänker B.Eng.,Privatkunde,Reihenhaus,Energy,MarktPlatz 126,Dresden,East,01896,403
19266,Frau Therese Wieloch B.Eng.,Privatkunde,Wohnung,Energy,BirkenRing 69,Berlin,East,10579,403
19267,Ing. Miguel Siering,Privatkunde,Reihenhaus,Energy,BeethovenGasse 140,Hamburg,North,20933,400
19268,Geisler AG,Kleingewerbe,Gewerbeimmobilie,Energy,BergAllee 37,Berlin,East,10709,403
19269,Arne Schüler,Privatkunde,Einfamilienhaus,Energy,EichenStraße 107,Hamburg,North,20253,400
19270,Carmelo Mälzer,Privatkunde,Wohnung,Energy,ParkRing 9,Berlin,East,10257,403
19271,Univ.Prof. Blanka Heinz,Privatkunde,Wohnung,Energy,HeidePlatz 34,Duisburg,West,47311,402
19272,Dipl.-Ing. Corinna Schüler B.Sc.,Privatkunde,Reihenhaus,Energy,BergWeg 56,Nürnberg,South,90109,401
19273,Zirme GbR,Kleingewerbe,Gewerbeimmobilie,Energy,RosenAllee 16,München,South,80256,401
19274,Leonard Renner,Privatkunde,Reihenhaus,Energy,HauptAllee 11,München,South,80986,401
19275,Herr Francisco Koch II B.A.,Privatkunde,Reihenhaus,Energy,SchillerWeg 79,Hamburg,North,20387,400
19276,Dipl.-Ing. Jovan Wilmsen B.Sc.,Privatkunde,Wohnung,Energy,SchulStraße 109,Essen,West,45593,402
19277,Jessel GmbH,Kleingewerbe,Mehrfamilienhaus,Energy,GoethePlatz 121,Karlsruhe,South,76639,401
19278,Roland Gunpf B.A.,Privatkunde,Wohnung,Energy,SchulGasse 53,München,South,80661,401
19279,Elsa Schulz B.A.,Privatkunde,Wohnung,Energy,SchulStraße 138,Hamburg,North,20812,400
19280,Hermine Juncken,Privatkunde,Reihenhaus,Energy,BahnhofPlatz 60,Münster,West,48501,402
19281,Rohleder Kreusel GmbH & Co. KG,Kleingewerbe,Einfamilienhaus,Energy,SonnenAllee 122,München,South,80646,401
19282,Peter-Michael Sorgatz,Privatkunde,Einfamilienhaus,Energy,HeideGasse 105,Hamburg,North,20289,400
19283,Röhrdanz Benthin AG,Kleingewerbe,Einfamilienhaus,Energy,HauptGasse 38,Stuttgart,South,70970,401
19284,Oliver Klingelhöfer,Privatkunde,Einfamilienhaus,Energy,MarktWeg 34,Duisburg,West,47418,402
19285,Ruppert,Kleingewerbe,Wohnung,Energy,TalAllee 136,Bremen,North,28730,400
19286,Killer,Kleingewerbe,Wohnung,Energy,BrunnenGasse 105,Essen,West,45556,402
19287,Jörgen Drub B.Eng.,Privatkunde,Einfamilienhaus,Energy,SchulGasse 22,Berlin,East,10423,403
19288,Köhler Bloch AG,Kleingewerbe,Einfamilienhaus,Energy,MozartGasse 35,Bonn,West,53777,402
19289,Emilia Hartung,Privatkunde,Wohnung,Energy,SchulStraße 54,Dresden,East,01747,403
19290,Insa Reuter,Privatkunde,Reihenhaus,Energy,SternPlatz 120,Bonn,West,53770,402
19291,Karl-Josef Schuster,Privatkunde,Wohnung,Energy,ParkGasse 44,München,South,80299,401
19292,Wolf-Rüdiger Nerger,Privatkunde,Wohnung,Energy,KirchAllee 137,Köln,West,50874,402
19293,Ludwina Trub B.Eng.,Privatkunde,Wohnung,Energy,BergRing 7,Dresden,East,01665,403
19294,Roger Holzapfel,Privatkunde,Wohnung,Energy,BeethovenWeg 106,Nürnberg,South,90973,401
19295,Hakan Staude,Privatkunde,Einfamilienhaus,Energy,GoetheGasse 111,München,South,80690,401
19296,Wladimir Hübel,Privatkunde,Einfamilienhaus,Energy,BergAllee 39,München,South,80419,401
19297,Loos Ladeck AG,Kleingewerbe,Reihenhaus,Energy,TannenPlatz 112,Braunschweig,North,38428,400
19298,Elisa Dörschner,Privatkunde,Mehrfamilienhaus,Energy,BrunnenStraße 122,Berlin,East,10713,403
19299,Antonie Beier B.Sc.,Privatkunde,Wohnung,Energy,BeethovenPlatz 52,Stuttgart,South,70310,401
19300,Ing. Herlinde Faust,Privatkunde,Wohnung,Energy,KirchWeg 98,Bochum,West,44560,402
19301,Hedi Lorch-Reising,Privatkunde,Einfamilienhaus,Energy,BergPlatz 28,Stuttgart,South,70798,401
19302,Klotz,Kleingewerbe,Wohnung,Energy,ParkAllee 138,Lübeck,North,23538,400
19303,Simona Ziegert,Privatkunde,Einfamilienhaus,Energy,MozartStraße 10,Bochum,West,44150,402
19304,Marie Kade,Privatkunde,Einfamilienhaus,Energy,MozartStraße 69,Braunschweig,North,38427,400
19305,Univ.Prof. Miroslaw Kuhl B.A.,Privatkunde,Wohnung,Energy,WiesenWeg 45,Ingolstadt,South,85884,401
19306,Dipl.-Ing. Hildegunde Löwer B.Eng.,Privatkunde,Reihenhaus,Energy,BergGasse 80,Hannover,North,30200,400
19307,Scholl,Kleingewerbe,Einfamilienhaus,Energy,BirkenAllee 63,Karlsruhe,South,76238,401
19308,Ludmila Scheuermann,Privatkunde,Mehrfamilienhaus,Energy,HauptStraße 145,München,South,80477,401
19309,Geisler OHG mbH,Kleingewerbe,Mehrfamilienhaus,Energy,GoetheWeg 133,Karlsruhe,South,76861,401
19310,Hofmann GmbH,Kleingewerbe,Gewerbeimmobilie,Energy,MozartRing 96,Rostock,North,18799,400
19311,Eric Rörricht-Dobes,Privatkunde,Einfamilienhaus,Energy,LindenPlatz 119,Bonn,West,53631,402
19312,Dr. Cläre Kranz,Privatkunde,Einfamilienhaus,Energy,LindenAllee 84,Bochum,West,44151,402
19313,Ing. Josephine Jessel,Privatkunde,Wohnung,Energy,BlumenAllee 88,Nürnberg,South,90889,401
19314,Jorge Seifert,Privatkunde,Wohnung,Energy,TalWeg 56,Oldenburg,North,26813,400
19315,Ariane Jockel-Krause,Kleingewerbe,Wohnung,Energy,BlumenRing 7,Stuttgart,South,70727,401
19316,Prof. Jochem Heintze,Privatkunde,Einfamilienhaus,Energy,BirkenPlatz 105,Braunschweig,North,38642,400
19317,Donata Trub-Käster,Privatkunde,Wohnung,Energy,MozartAllee 129,Ulm,South,89770,401
19318,Maurizio Köster,Privatkunde,Einfamilienhaus,Energy,SonnenPlatz 136,Karlsruhe,South,76791,401
19319,Eckhardt Christoph B.Eng.,Privatkunde,Einfamilienhaus,Energy,HauptPlatz 148,Köln,West,50747,402
19320,Mahmoud Gute,Privatkunde,Einfamilienhaus,Energy,TannenWeg 47,Oldenburg,North,26795,400
19321,Mike Gunpf,Privatkunde,Reihenhaus,Energy,MondWeg 56,Hamburg,North,20731,400
19322,Hülya Drewes,Privatkunde,Reihenhaus,Energy,WiesenStraße 116,Berlin,East,10535,403
19323,Wilfried Martin,Privatkunde,Reihenhaus,Energy,MozartStraße 119,Berlin,East,10599,403
19324,Fröhlich GmbH & Co. KGaA,Gewerbekunde,Gewerbeimmobilie,Energy,EichenGasse 146,Berlin,East,10501,403
19325,Ivana Graf,Privatkunde,Wohnung,Energy,HeidePlatz 138,Köln,West,50391,402
19326,Florentine Meyer,Privatkunde,Reihenhaus,Energy,SternPlatz 111,Dortmund,West,44708,402
19327,Hellmut Geißler B.A.,Privatkunde,Reihenhaus,Energy,TannenWeg 144,Köln,West,50694,402
19328,Prof. Tillmann Weinhold B.Sc.,Privatkunde,Wohnung,Energy,GoetheGasse 65,Hannover,North,30791,400
19329,Dipl.-Ing. Annelie Schmidt MBA.,Privatkunde,Wohnung,Energy,GoetheRing 106,Essen,West,45414,402
19330,Dr. Hajo Preiß,Privatkunde,Reihenhaus,Energy,SternWeg 129,München,South,80245,401
19331,Marica Preiß,Privatkunde,Mehrfamilienhaus,Energy,RosenGasse 65,Hannover,North,30300,400
19332,Maria-Luise Gunpf,Privatkunde,Einfamilienhaus,Energy,SchillerAllee 103,Bremen,North,28422,400
19333,Hande KGaA,Kleingewerbe,Einfamilienhaus,Energy,LindenRing 16,Düsseldorf,West,40220,402
19334,Mary Stiffel,Privatkunde,Einfamilienhaus,Energy,SchulPlatz 69,Halle,East,06387,403
19335,Oderwald,Kleingewerbe,Reihenhaus,Energy,EichenGasse 27,München,South,80881,401
19336,Austermühle Rädel GmbH & Co. KG,Kleingewerbe,Wohnung,Energy,TalGasse 80,Potsdam,East,14731,403
19337,Ingetraud Höfig,Privatkunde,Wohnung,Energy,ParkGasse 64,Wolfsburg,North,38156,400
19338,Stjepan Mentzel,Privatkunde,Mehrfamilienhaus,Energy,MarktRing 28,Hamburg,North,20731,400
19339,Leo Müller B.A.,Privatkunde,Wohnung,Energy,TannenWeg 46,Osnabrück,North,49656,400
19340,Frau Natascha Neuschäfer,Gewerbekunde,Gewerbeimmobilie,Energy,SonnenWeg 135,Berlin,East,10532,403
19341,Helma Karge,Privatkunde,Einfamilienhaus,Energy,TalRing 124,Berlin,East,10320,403
19342,Janette Schacht B.Sc.,Gewerbekunde,Gewerbeimmobilie,Energy,EichenAllee 13,Jena,East,07749,403
19343,Betty Patberg-Henk,Kleingewerbe,Reihenhaus,Energy,WiesenAllee 84,Essen,West,45632,402
19344,Elly Fischer,Privatkunde,Einfamilienhaus,Energy,EichenWeg 114,Hannover,North,30123,400
19345,Betty Christoph,Privatkunde,Wohnung,Energy,SternGasse 66,Augsburg,South,86351,401
